metric_id,ci_id,metric_type,metric_value,unit,threshold_warning,threshold_critical,is_anomaly,anomaly_score,collected_at
6ed2b9f0-2c57-4442-b850-f9a22ea71e7a,22396410-1036-47d7-8867-30d3ce4dc70e,request_count,7510.75,req/s,7000,9000,false,0.0,2026-01-26 01:51:29
803de2cf-355a-4e8e-b103-ea953d65b1b1,3182cd1e-ab3b-4864-acab-ae2b5c566e4b,latency_p50,78.42,ms,100,200,false,0.0,2026-01-10 07:03:56
d749e996-4030-4158-8e30-f685970b9b00,c406eed2-8ab7-4171-891b-8d75824c81fa,latency_p99,152.73,ms,500,1000,false,0.0,2026-01-14 17:37:25
f8ca4f0b-3d7a-41b1-9f33-33cc5df9576b,3e54714a-006f-484a-853f-962e8575ddd6,network_out,455.92,Mbps,700,900,false,0.0,2026-01-19 22:17:33
c3bdf2bc-3919-49f3-bcb2-38c8056fe388,6c9a291e-f6aa-4d98-afe3-2a6a660576a0,request_count,4650.58,req/s,7000,9000,false,0.0,2026-01-01 22:58:44
4ed7bbf1-a5cf-4f72-a2a0-9d100113db10,ca74401b-710b-4f84-941f-6fdbc647f0d9,disk_usage,20.15,%,80,95,false,0.0,2026-02-01 02:51:16
9de58e15-7a7a-477a-8108-b5c79a71e4a6,2dc68f81-3734-465e-9874-6d8fae443e1e,disk_usage,85.1,%,80,95,false,0.0,2026-01-14 07:14:38
c63b5e6d-7166-49c6-ac5f-33b9130523d1,e81fb4ee-ae35-4597-8741-47d76014a918,memory_usage,8.58,%,75,90,false,0.0,2026-01-22 13:46:56
a89aabae-0071-41c0-babe-8b80b998e5b6,8fa23238-effc-41e6-b2dc-a0c13b0b4710,disk_usage,48.04,%,80,95,false,0.0,2026-01-30 03:01:21
3b05defd-b454-478c-a2b9-080b8a235cb5,30011f97-4114-48c0-983a-ac6d08de411a,latency_p50,22.55,ms,100,200,false,0.0,2026-01-31 20:14:00
62bfc4e7-bccd-4df2-b5ac-cef6ce3de8f9,55d8be61-f771-4a79-b854-61daaf9dc77a,request_count,9434.09,req/s,7000,9000,true,0.5482,2026-01-21 03:51:31
189527ee-c2f4-4b52-a71a-8087cd10d892,2dc68f81-3734-465e-9874-6d8fae443e1e,network_in,676.33,Mbps,700,900,false,0.0,2026-01-29 21:36:44
4280f8ab-4083-40ee-b722-539afbd2a869,ae7e6350-96b8-4afe-bbdb-05c4c69472fc,memory_usage,69.27,%,75,90,false,0.0,2026-01-04 22:46:21
fdd49d65-53ed-44b3-8a74-5df411c9b5b7,92dcacfe-61e1-4ab5-9b98-a3fd80a32be5,request_count,5045.79,req/s,7000,9000,false,0.0,2026-01-06 17:10:20
ae8e9a6d-24c6-42d1-a2a1-833c7779efda,9a0c4139-b430-4d25-bc28-f29889ea9666,network_out,500.07,Mbps,700,900,false,0.0,2026-01-16 07:50:11
9ade72c0-9faa-4c17-b081-704b3656dd28,4a796ef7-1079-4e16-913b-f2d9863de199,cpu_usage,16.06,%,70,90,false,0.0,2026-01-13 05:44:53
815b13ee-7d09-4039-88a1-feb659b71ce5,c4babe32-8982-4b1f-914c-f802f712eae9,connection_count,259.64,count,700,900,false,0.0,2026-01-29 16:47:37
315783f2-bf84-40c9-887e-1ba2a021cb1a,68ed92a2-cecd-4396-8f7d-022a501860d9,memory_usage,51.84,%,75,90,false,0.0,2026-01-11 11:40:17
eb405781-0a89-4d2b-b1d7-5b9c692d5871,22b9e7be-27e5-4876-bd88-0e2bf981437d,latency_p50,11.7,ms,100,200,false,0.0,2026-01-09 11:27:49
3cef1a05-b60a-4ecb-9bd2-dabeba16b9eb,3182cd1e-ab3b-4864-acab-ae2b5c566e4b,latency_p99,96.88,ms,500,1000,false,0.0,2026-01-11 04:17:35
68378b07-9ca5-4243-ac7d-e11339ddefa5,7a9c55f7-fdf9-4f8d-be48-5f1435aa3c4c,disk_usage,82.45,%,80,95,true,0.3679,2026-01-21 17:29:23
85ca7a3c-f9e7-43e3-a423-69def1bc3117,4a796ef7-1079-4e16-913b-f2d9863de199,cpu_usage,51.88,%,70,90,false,0.0,2026-01-23 21:37:41
0886c9ef-d760-457b-a113-72ed57145370,2304ebe0-a9b6-4991-899c-e24fc85814c1,memory_usage,77.19,%,75,90,false,0.0,2026-01-14 04:01:10
b6461403-a46a-4e3c-9263-1abb3ee23c84,c345a6a4-7504-45ab-a46f-3495b0dd335a,error_rate,0.16,%,1,5,false,0.0,2026-01-21 19:48:25
a6e42178-5ebb-4870-a9f9-47f7cdb3bc87,86c844a0-5057-4c71-b389-f1886d1d60b0,disk_usage,54.32,%,80,95,false,0.0,2026-01-27 06:44:54
fe50c08c-2110-4c9e-94bf-d254d20c1ab3,c55f29f5-6dc2-48d6-a219-5729b0cc9217,network_in,2.43,Mbps,700,900,false,0.0,2026-01-03 16:50:37
396cba98-b195-48d0-96e7-378791a22b79,be8068dd-2ddd-4788-a1ec-e795f8dfea6f,cpu_usage,77.79,%,70,90,false,0.0,2026-01-30 06:40:02
b84c9035-a3d7-40f7-ba9e-565e0ad1c5ae,6025a3e7-17a6-498a-90ed-c87f5b2e9dcf,latency_p99,371.34,ms,500,1000,false,0.0,2026-01-06 01:55:24
6a4d28c2-ab84-465a-83ce-3c4a1288c533,302f9205-eb2b-4f84-b7aa-cd3a408ba887,latency_p99,121.24,ms,500,1000,false,0.0,2026-01-25 19:32:42
a23442b1-0841-46f3-9cbc-8017e7865a20,c55f29f5-6dc2-48d6-a219-5729b0cc9217,latency_p50,57.3,ms,100,200,false,0.0,2026-01-13 12:38:34
afa98b10-3734-4ef2-b0f2-0593486bd5ae,5a0a2c80-8fea-4ce7-b3c0-d32a434dd1d5,disk_usage,60.06,%,80,95,false,0.0,2026-01-24 07:28:40
e9b94e73-8e22-4fe8-830b-c8c82ae6a8fb,9643e962-263d-4fe4-a3fe-dd7908849019,error_rate,0.4,%,1,5,false,0.0,2026-01-25 11:02:29
859222b0-eb21-49af-9f47-e07527d7d0f1,79e8a3e6-f463-449c-9464-6f24165d3163,network_in,213.47,Mbps,700,900,false,0.0,2026-01-29 00:01:31
5762eafe-2386-41ce-beb7-dc4d294497a6,51433cfe-b9a1-4192-8f3b-029eae9e262a,network_out,339.69,Mbps,700,900,false,0.0,2026-01-11 03:38:26
5bde2173-f559-4be2-a2fa-fa86474e6c9c,51b1729d-df9c-440c-ba6c-98983704d299,disk_usage,1.54,%,80,95,false,0.0,2026-01-13 03:04:27
b6309361-2258-4830-9028-f623f20421e2,6a84a1e9-55b6-4960-a0fc-54e5b1330352,connection_count,400.51,count,700,900,false,0.0,2026-01-02 15:56:54
f2225640-f1aa-4516-a51c-2fce63740200,6131ab6e-0057-4da2-9f61-8a411e99e18a,disk_usage,89.29,%,80,95,false,0.0,2026-01-28 15:12:53
43714428-7f72-4ec4-a784-a69315f49a40,8e1fe2d9-bc39-4b62-9e20-16a4f338002a,network_in,209.55,Mbps,700,900,false,0.0,2026-01-28 11:35:09
17f04b59-9e4f-4992-a4e8-f6c3dbf0967a,50133837-0d53-423c-adc3-3525fc0fb685,memory_usage,68.96,%,75,90,false,0.0,2026-01-11 22:25:51
ec758a9c-6451-42b8-b474-fd8c7cfa9718,3e132c19-d427-4725-b3ce-960f8f7356d5,memory_usage,28.51,%,75,90,false,0.0,2026-01-27 07:07:34
e364d5a8-e2e8-498a-905e-f78c3ddf0339,30011f97-4114-48c0-983a-ac6d08de411a,cpu_usage,30.29,%,70,90,false,0.0,2026-01-02 19:41:56
6b9fec85-dbf7-4907-95c9-57e64db96446,90c0ec6b-2892-431c-abe5-bd5d8469c67c,latency_p99,251.98,ms,500,1000,false,0.0,2026-01-25 13:06:30
f4ccbc3a-a92d-4277-8fe9-a16c5f59f0a0,a4ed7edb-cee2-4c26-9e55-02f31aac1ad3,network_out,357.31,Mbps,700,900,false,0.0,2026-01-02 22:04:10
2708c400-f188-445a-83ce-03a21716cca0,f4ff1e8e-7197-4752-b1e9-cae2cb64a054,network_out,135.51,Mbps,700,900,false,0.0,2026-01-13 02:34:39
c84c8ad5-cc67-4e7c-bbf5-8be7890ad151,a572d46c-c254-467f-8606-c5f07a9dc0cf,latency_p99,168.98,ms,500,1000,false,0.0,2026-01-22 19:35:01
76150666-b6ba-4b77-a7b2-d91726413de8,e81fb4ee-ae35-4597-8741-47d76014a918,network_in,292.57,Mbps,700,900,false,0.0,2026-01-21 15:33:32
2815c70c-0671-4ed9-94e8-b9977b89a615,6a84a1e9-55b6-4960-a0fc-54e5b1330352,latency_p99,276.0,ms,500,1000,false,0.0,2026-01-16 23:06:18
bd1ac555-a452-4c2d-a304-565a290e512b,5b254b52-2058-49bc-a92f-f0a533ec1785,request_count,1972.68,req/s,7000,9000,false,0.0,2026-01-02 18:59:00
8010ac7a-e102-4cd1-8d24-f31f97dbb8cb,ab13aacd-2ee6-4f26-8247-43f33fc36612,connection_count,357.93,count,700,900,false,0.0,2026-01-05 02:29:31
c72194f0-9db7-4331-ae83-bee33c2d0f47,d9ae9ac8-6500-4939-bd07-921abefa35f1,request_count,2136.03,req/s,7000,9000,false,0.0,2026-01-15 15:48:44
37cc7714-879f-49fe-b402-79d2c3b3503d,22396410-1036-47d7-8867-30d3ce4dc70e,latency_p50,139.4,ms,100,200,true,0.197,2026-02-01 09:57:05
e6c18977-ebb7-4f61-9f32-4540119b84ed,11e25686-a67e-41ef-b460-f7ff4a084cf2,disk_usage,56.87,%,80,95,false,0.0,2026-01-27 11:43:49
3f4ef18d-6ab9-418d-ad9a-2cf69b5f0a07,885fe480-b61e-45e5-a039-d73240d9206a,error_rate,4.13,%,1,5,false,0.0,2026-01-19 11:19:19
c116e598-591c-4bfa-aceb-678d23057bb5,6c9a291e-f6aa-4d98-afe3-2a6a660576a0,network_in,270.89,Mbps,700,900,false,0.0,2026-01-05 03:40:46
41abba3e-a728-4abe-bb63-bb4d742046e5,7beb4a07-02dc-42d7-9e5f-91b42094973d,memory_usage,21.95,%,75,90,false,0.0,2026-01-31 01:58:49
fb30dccc-dffa-41a4-91bc-fd00a9ce3623,c55f29f5-6dc2-48d6-a219-5729b0cc9217,latency_p99,392.22,ms,500,1000,false,0.0,2026-01-04 14:54:33
52af5779-096d-4105-b9f3-a56c36084bf2,8e1fe2d9-bc39-4b62-9e20-16a4f338002a,connection_count,263.21,count,700,900,false,0.0,2026-01-28 01:50:20
0cbce9cc-b724-49a3-8027-6cfd137daa70,c406eed2-8ab7-4171-891b-8d75824c81fa,request_count,3243.2,req/s,7000,9000,false,0.0,2026-01-24 06:47:17
088a6f59-b7d5-43e2-8424-a6fc5b1faf66,9a0c4139-b430-4d25-bc28-f29889ea9666,network_in,89.51,Mbps,700,900,false,0.0,2026-01-04 05:09:22
218ca863-754b-446f-9ac2-d86f44b1a5bc,ab13aacd-2ee6-4f26-8247-43f33fc36612,request_count,4843.09,req/s,7000,9000,false,0.0,2026-01-12 07:20:03
4698e1be-82cc-4427-b634-e8a6b27bcc2a,a32029af-a989-488c-8538-87cb4c5b3f9d,request_count,1061.71,req/s,7000,9000,false,0.0,2026-01-13 11:14:29
e976207d-137c-4bd4-bb4c-259db8826e04,1a5928c6-9ff0-4027-8968-6091a4fe308c,memory_usage,35.28,%,75,90,false,0.0,2026-01-14 23:43:08
09765450-0a25-48a0-8ee6-79546d4569fe,c406eed2-8ab7-4171-891b-8d75824c81fa,disk_usage,34.91,%,80,95,false,0.0,2026-01-09 01:05:15
0e707d75-c0bf-4b99-83cb-2d4ebae9745e,28baef15-150c-430e-82e0-360eb9adc360,network_in,734.13,Mbps,700,900,false,0.0,2026-01-26 06:20:47
4e96273b-88fd-404a-8079-c51dfd2a218b,16136614-e26d-4045-92e5-9161e3b6a0c0,network_out,89.16,Mbps,700,900,false,0.0,2026-01-13 16:58:43
6f3ecf12-e7c0-4a82-a612-988b465f27d1,4eed41d6-2d62-47e7-8769-1e2c5bc92adc,latency_p50,73.38,ms,100,200,false,0.0,2026-01-24 05:21:21
502412de-6f78-4fab-93bf-7bb7ecb1680e,e81fb4ee-ae35-4597-8741-47d76014a918,latency_p99,65.16,ms,500,1000,false,0.0,2026-01-22 23:49:54
134503f0-8338-4837-9cfc-c31d9baea6fe,1a5928c6-9ff0-4027-8968-6091a4fe308c,network_out,520.26,Mbps,700,900,false,0.0,2026-01-15 07:45:42
c12c5aa1-d429-40fb-b4c9-88388118141e,22396410-1036-47d7-8867-30d3ce4dc70e,connection_count,786.42,count,700,900,true,0.3738,2026-01-28 19:10:36
e93dffa9-64b5-47b4-bdde-b06543ea84e5,50133837-0d53-423c-adc3-3525fc0fb685,disk_usage,82.65,%,80,95,false,0.0,2026-01-07 04:37:46
4b23bc30-345c-449a-b441-d49b58d8c9b5,1c04e7eb-f642-447d-af1b-4695f68b5815,latency_p50,157.86,ms,100,200,false,0.0,2026-01-19 11:22:37
38ded4d8-a752-4a54-b4ab-55b050c549c7,fcb3133e-7dc2-4337-8ab0-479a3df85769,network_out,687.0,Mbps,700,900,false,0.0,2026-01-22 01:18:52
3153ae62-ede2-4828-ae60-f6e90668acc1,55d8be61-f771-4a79-b854-61daaf9dc77a,cpu_usage,84.13,%,70,90,true,0.4348,2026-01-18 01:18:05
5d70ae1d-6768-448e-be20-92e234594b14,e5f011e9-cd96-429b-bd48-8aef8f4c58ad,error_rate,0.09,%,1,5,false,0.0,2026-01-08 11:58:07
33ad25f5-1984-4875-8ea8-641aaa2c3c06,1a5928c6-9ff0-4027-8968-6091a4fe308c,latency_p50,67.27,ms,100,200,false,0.0,2026-01-31 12:05:11
385773d5-941a-4d26-ba2b-34985edbea7c,749caa4a-d1f6-4712-8fc7-5b422a2a4e35,connection_count,517.36,count,700,900,false,0.0,2026-01-05 12:05:53
e3787870-f5bd-4924-96bd-d4294f7a05f7,51433cfe-b9a1-4192-8f3b-029eae9e262a,latency_p50,63.59,ms,100,200,false,0.0,2026-01-09 08:02:07
84a21471-715f-49a3-b9f3-a28bcfeadef0,30011f97-4114-48c0-983a-ac6d08de411a,disk_usage,60.81,%,80,95,false,0.0,2026-01-27 05:06:22
c5024c4b-5213-492e-8c59-361d079dc594,51825d70-253f-4836-a05f-b6b7723ca400,latency_p50,474.35,ms,100,200,true,1.0,2026-01-31 16:01:46
94b347b8-baf3-49dc-a03a-74a7337e0079,26ff72fe-10f8-4e71-8b1d-64f46feecf38,latency_p99,152.37,ms,500,1000,false,0.0,2026-01-11 16:28:40
f2033b07-a4f2-4268-ae9a-34f9b910a1f0,4a796ef7-1079-4e16-913b-f2d9863de199,latency_p50,55.67,ms,100,200,false,0.0,2026-01-31 02:00:17
a4966691-7bcc-4adb-af34-63e1f1dfbcec,9a0c4139-b430-4d25-bc28-f29889ea9666,cpu_usage,43.69,%,70,90,false,0.0,2026-01-02 12:07:17
fece04e9-ca8d-4da2-a23c-96b3be863325,c406eed2-8ab7-4171-891b-8d75824c81fa,memory_usage,8.79,%,75,90,false,0.0,2026-01-02 16:57:42
b93f424c-dd3e-4580-861d-9226d1965535,30011f97-4114-48c0-983a-ac6d08de411a,network_out,78.85,Mbps,700,900,false,0.0,2026-01-10 22:22:33
e4ceb11c-2672-4877-ba39-eda3606c613c,22396410-1036-47d7-8867-30d3ce4dc70e,network_in,789.92,Mbps,700,900,false,0.0,2026-01-13 11:47:18
dedabba8-dda9-432f-9114-51eac704661c,daea5281-7245-4dbf-96fd-549047824b30,latency_p50,78.98,ms,100,200,false,0.0,2026-01-05 10:20:47
78cbdbf6-9c96-4895-8c9f-f98d8816affe,30011f97-4114-48c0-983a-ac6d08de411a,error_rate,0.75,%,1,5,false,0.0,2026-01-23 08:54:40
c15422bc-06c6-4929-951a-b31e663dc228,2dc68f81-3734-465e-9874-6d8fae443e1e,latency_p50,99.75,ms,100,200,false,0.0,2026-01-13 10:00:50
63d7609b-24f7-4227-8d57-0ff6815c6923,92dcacfe-61e1-4ab5-9b98-a3fd80a32be5,request_count,4322.53,req/s,7000,9000,false,0.0,2026-01-14 04:22:59
6200de7b-7a9c-479f-822e-d7a5873c8c7a,ca74401b-710b-4f84-941f-6fdbc647f0d9,network_out,22.79,Mbps,700,900,false,0.0,2026-01-21 01:33:24
07c12ab6-cee4-4c4e-a4b2-3372b43c9227,90c0ec6b-2892-431c-abe5-bd5d8469c67c,network_in,109.07,Mbps,700,900,false,0.0,2026-01-25 21:29:35
6c8e2e33-44d3-4e67-a0d9-31e004f685f1,49f00ff8-348d-4e43-93ea-b87723fb65f4,cpu_usage,34.44,%,70,90,false,0.0,2026-01-12 17:21:15
984a79f6-b6db-41ea-92ed-e3ae6f7bc7a4,16136614-e26d-4045-92e5-9161e3b6a0c0,network_out,529.19,Mbps,700,900,false,0.0,2026-01-23 01:38:17
5e466d1c-1a9a-473b-8490-14ffb53be2c9,a1c3ce7f-e492-4001-a1dd-98a51742d908,request_count,1099.15,req/s,7000,9000,false,0.0,2026-01-16 10:31:55
30a44afb-9a77-471b-9e56-30061c127374,9a0c4139-b430-4d25-bc28-f29889ea9666,disk_usage,8.14,%,80,95,false,0.0,2026-01-04 08:54:18
006fac97-e6a1-45cd-aaa3-ec5dd5a65545,81296264-87a7-4386-ba1e-4e50cd3e093b,network_out,136.57,Mbps,700,900,false,0.0,2026-01-20 12:17:29
394fba84-0f14-4ba2-beff-e8ce388d35ca,5b254b52-2058-49bc-a92f-f0a533ec1785,cpu_usage,20.26,%,70,90,false,0.0,2026-01-11 05:13:11
869839fe-d93b-454c-8be8-1e0477d5d047,86c844a0-5057-4c71-b389-f1886d1d60b0,network_in,235.95,Mbps,700,900,false,0.0,2026-01-25 15:57:32
4d45247d-fa90-4e08-a137-852d3e45a612,e81fb4ee-ae35-4597-8741-47d76014a918,latency_p50,65.2,ms,100,200,false,0.0,2026-01-19 15:58:08
ebaf2ae0-0c4a-45d1-8196-527bd919e21c,79e8a3e6-f463-449c-9464-6f24165d3163,request_count,207.99,req/s,7000,9000,false,0.0,2026-01-23 15:18:34
5923f861-d173-4252-9fe9-1964279c54be,ab13aacd-2ee6-4f26-8247-43f33fc36612,memory_usage,23.82,%,75,90,false,0.0,2026-01-27 17:19:11
cebe7f0f-4f85-40c6-90a3-9e52ba69f8c9,8fa23238-effc-41e6-b2dc-a0c13b0b4710,cpu_usage,1.72,%,70,90,false,0.0,2026-01-02 16:42:23
84afb66a-d2aa-4aef-948b-09c30cf08fda,b0bf1d86-6cf1-4956-a086-f9c0a0ee2b65,request_count,7308.95,req/s,7000,9000,false,0.0,2026-01-22 21:20:03
1f5df20a-60e1-4e9d-af70-88ead83f75cb,397d583b-3182-4e0a-a259-a59b5d305660,request_count,3348.09,req/s,7000,9000,false,0.0,2026-01-29 08:03:44
7d353d7a-1d53-4d4a-8b47-b8a947d006c1,a32029af-a989-488c-8538-87cb4c5b3f9d,network_in,178.44,Mbps,700,900,false,0.0,2026-01-18 06:01:35
21dc51d2-fd2e-4b20-b8b1-0e6802d2088a,30011f97-4114-48c0-983a-ac6d08de411a,network_in,200.57,Mbps,700,900,false,0.0,2026-01-29 15:03:27
8a6ccc40-de84-490a-bda1-0ec28c7819e4,51b1729d-df9c-440c-ba6c-98983704d299,disk_usage,6.9,%,80,95,false,0.0,2026-01-20 02:28:39
67ef13cb-dee6-49bf-a7a5-a873780d8680,51825d70-253f-4836-a05f-b6b7723ca400,connection_count,827.35,count,700,900,false,0.0,2026-01-09 06:12:26
09f442f0-e26c-4cfa-8583-c32f63eb36c4,ca74401b-710b-4f84-941f-6fdbc647f0d9,error_rate,0.68,%,1,5,false,0.0,2026-01-22 20:32:53
d8453c64-0037-49aa-b1e0-865287ec85e6,be8068dd-2ddd-4788-a1ec-e795f8dfea6f,cpu_usage,78.78,%,70,90,true,0.3753,2026-02-01 05:49:29
171cf2c8-6857-4f6d-90ab-c221845d772f,4a796ef7-1079-4e16-913b-f2d9863de199,disk_usage,52.31,%,80,95,false,0.0,2026-01-15 03:13:08
9f01d564-6892-4f3e-b876-7be674906f9f,2d71b6f5-a756-42ea-9c11-bb3c054e6903,disk_usage,49.84,%,80,95,false,0.0,2026-01-05 23:06:29
6c07395e-e607-4877-a25d-a4c4785ed350,3e132c19-d427-4725-b3ce-960f8f7356d5,latency_p99,166.58,ms,500,1000,false,0.0,2026-01-29 09:22:14
19ac5879-701c-43db-9b9d-ed5b0d92f689,3e54714a-006f-484a-853f-962e8575ddd6,latency_p50,56.89,ms,100,200,false,0.0,2026-01-10 11:54:10
576f7ed1-6e98-43fe-8b56-ecbb2118f7c7,ab13aacd-2ee6-4f26-8247-43f33fc36612,cpu_usage,38.6,%,70,90,false,0.0,2026-01-25 11:45:30
103790ed-9545-4d94-ab76-acfb22a1e1bb,820a401b-c0e1-4475-9697-b57732437bb4,cpu_usage,30.58,%,70,90,false,0.0,2026-01-22 13:36:53
0bb02e42-ae7d-4828-a4a7-a1510cecb3f2,7beb4a07-02dc-42d7-9e5f-91b42094973d,network_out,373.26,Mbps,700,900,false,0.0,2026-01-13 12:26:37
af04c419-d764-4fa3-b03f-a13193f8d135,2304ebe0-a9b6-4991-899c-e24fc85814c1,memory_usage,75.45,%,75,90,false,0.0,2026-01-11 21:59:42
beedbbab-e967-4eb8-ac50-dbeba457eef4,a32029af-a989-488c-8538-87cb4c5b3f9d,disk_usage,31.71,%,80,95,false,0.0,2026-01-05 02:23:41
c1550057-acbe-4aef-83e8-ef875e9692a9,ad594abc-a87d-45d4-863e-5478c3ac38d5,network_in,408.59,Mbps,700,900,false,0.0,2026-01-30 11:17:24
e9926788-14ad-4c0f-9990-c6322f6f7851,92691dcf-7185-4abf-91db-1ea46dd88e54,network_in,553.48,Mbps,700,900,false,0.0,2026-01-12 03:07:44
ee029b10-94b9-4165-b75d-56d4964d5108,ad594abc-a87d-45d4-863e-5478c3ac38d5,network_in,213.58,Mbps,700,900,false,0.0,2026-01-23 19:07:03
2119c9af-1c22-4459-97e1-cb9dfa281445,c345a6a4-7504-45ab-a46f-3495b0dd335a,memory_usage,54.42,%,75,90,false,0.0,2026-01-02 13:10:51
d98b4311-4394-4cbd-8abf-4cd08f89e8da,aef14eab-b503-4490-a376-6d32d158c896,cpu_usage,29.47,%,70,90,false,0.0,2026-01-21 09:14:22
06f8773f-e7a8-4fbc-b054-84f27bd7c115,28baef15-150c-430e-82e0-360eb9adc360,memory_usage,74.97,%,75,90,false,0.0,2026-01-17 15:57:24
5de36ee2-2de6-47f9-b21a-c370647a4966,e8a6fbf5-f04a-43fd-a22b-80345cc2762f,cpu_usage,45.33,%,70,90,false,0.0,2026-01-11 07:09:58
764b43d7-effa-40aa-a5cd-754538a365e6,ab13aacd-2ee6-4f26-8247-43f33fc36612,disk_usage,33.71,%,80,95,false,0.0,2026-01-31 20:12:18
2fb824ed-f0ba-4ad5-8e93-bd215641db6f,e81fb4ee-ae35-4597-8741-47d76014a918,network_out,36.1,Mbps,700,900,false,0.0,2026-01-19 09:39:29
4a3964a8-33c2-4ccb-acca-fb402d6c1fc1,e29547be-9452-480b-a757-30f4840a6bef,disk_usage,40.0,%,80,95,false,0.0,2026-01-03 10:26:27
24c032c1-c04c-4d00-906a-16821ce315e3,55d8be61-f771-4a79-b854-61daaf9dc77a,network_in,819.38,Mbps,700,900,false,0.0,2026-01-09 10:52:03
bc7b0df3-7057-4b3e-875a-ba808c78604d,c406eed2-8ab7-4171-891b-8d75824c81fa,error_rate,0.34,%,1,5,false,0.0,2026-01-09 03:00:28
2640de9d-7bfb-4c19-b7e8-af82cea6a5d1,3e132c19-d427-4725-b3ce-960f8f7356d5,disk_usage,34.16,%,80,95,false,0.0,2026-01-21 12:42:29
1446995b-e7b2-4722-9f4d-4c150f5857dd,5a0a2c80-8fea-4ce7-b3c0-d32a434dd1d5,memory_usage,8.42,%,75,90,false,0.0,2026-01-06 10:56:03
2adc639b-6e5c-4f76-b88a-123c3087e6f2,c55f29f5-6dc2-48d6-a219-5729b0cc9217,latency_p99,73.37,ms,500,1000,false,0.0,2026-01-29 08:38:11
15eb199f-55df-41a1-9677-6edbf70245f7,e5f011e9-cd96-429b-bd48-8aef8f4c58ad,latency_p50,72.59,ms,100,200,false,0.0,2026-01-10 04:28:58
28517356-f608-4523-bab4-fccff154f026,50133837-0d53-423c-adc3-3525fc0fb685,request_count,7940.45,req/s,7000,9000,false,0.0,2026-01-27 15:01:18
b4214a57-a3de-4168-ac50-de9ee582430b,11e25686-a67e-41ef-b460-f7ff4a084cf2,request_count,3812.93,req/s,7000,9000,false,0.0,2026-01-31 19:31:47
74bfab01-2b2d-49f1-b261-20ead510f5ce,de0c9da1-95bc-48c7-9f72-7c86590ac0eb,network_in,4.69,Mbps,700,900,false,0.0,2026-01-21 03:33:36
613d8131-b145-474b-b94c-9de94bdefff5,84de2734-7345-47b4-bf3a-48f973b7af21,network_in,338.61,Mbps,700,900,false,0.0,2026-01-21 06:09:07
c01013ab-9e78-4386-87dc-3445abbe6312,6025a3e7-17a6-498a-90ed-c87f5b2e9dcf,disk_usage,6.06,%,80,95,false,0.0,2026-01-19 16:21:04
5f6a3612-519c-4498-865a-957b869bf58e,479b64fd-5571-40a6-b373-552b6df07511,network_out,78.36,Mbps,700,900,false,0.0,2026-01-15 09:53:10
35f9ae0e-83cc-4938-b36d-5045a0bfe724,4f53abea-fb31-4374-8e31-6be8a799ea80,latency_p50,79.91,ms,100,200,false,0.0,2026-01-25 00:46:06
c165b548-7f75-45ed-a882-722b4ddf20a2,96a58197-b97d-4547-86cf-14bfbd5c5988,cpu_usage,42.42,%,70,90,false,0.0,2026-01-05 02:34:22
f9dc534a-a545-43e1-b4c7-97ff3dff68a1,22396410-1036-47d7-8867-30d3ce4dc70e,error_rate,2.62,%,1,5,false,0.0,2026-01-18 05:50:20
c1c0991e-407b-4749-b2d1-4c16bb866c79,daea5281-7245-4dbf-96fd-549047824b30,error_rate,0.7,%,1,5,false,0.0,2026-01-06 11:46:19
f599f671-5db8-4dff-9d27-d352b714a771,90c0ec6b-2892-431c-abe5-bd5d8469c67c,latency_p99,333.67,ms,500,1000,false,0.0,2026-01-08 02:42:18
0c0bb093-f1d2-49af-9a8b-54f6e59edacc,28baef15-150c-430e-82e0-360eb9adc360,error_rate,2.86,%,1,5,false,0.0,2026-01-23 00:49:30
1cc71a31-38ea-4a82-b3bf-a597ed3299d1,a3c3fbec-1c94-4e37-af94-c35482bf8f21,memory_usage,43.72,%,75,90,false,0.0,2026-01-14 11:06:18
028faf4d-3f7c-4fe1-80d0-481401727b2c,16136614-e26d-4045-92e5-9161e3b6a0c0,latency_p50,74.7,ms,100,200,false,0.0,2026-01-07 09:21:58
ebad5403-088a-470f-b537-45311769e803,16136614-e26d-4045-92e5-9161e3b6a0c0,disk_usage,27.21,%,80,95,false,0.0,2026-01-15 03:58:04
06f6e4d4-aea7-41ab-b703-6d1cb348e20e,5a0a2c80-8fea-4ce7-b3c0-d32a434dd1d5,latency_p99,53.92,ms,500,1000,false,0.0,2026-01-23 18:53:49
e615229c-d26b-4b4f-bdc4-ff5093295a38,45043937-32b7-4bf3-a7fe-cf6847598801,error_rate,0.07,%,1,5,false,0.0,2026-01-13 23:38:08
43398c30-9764-4c5a-bffb-370620ce1c60,3e54714a-006f-484a-853f-962e8575ddd6,disk_usage,35.22,%,80,95,false,0.0,2026-01-22 09:44:03
f76fd514-f450-4841-9465-c0a117b7a4de,de0c9da1-95bc-48c7-9f72-7c86590ac0eb,latency_p99,388.61,ms,500,1000,false,0.0,2026-01-02 04:41:39
094954e9-00d0-4d8c-81cb-28d93c362a64,6025a3e7-17a6-498a-90ed-c87f5b2e9dcf,connection_count,326.89,count,700,900,false,0.0,2026-01-26 23:23:07
7a4def88-e988-4cf9-91f5-bafe4cd971c0,8e1fe2d9-bc39-4b62-9e20-16a4f338002a,latency_p99,87.16,ms,500,1000,false,0.0,2026-01-12 00:14:15
