incident_id,incident_number,title,description,severity,priority,status,affected_ci_id,affected_service_id,category,subcategory,impact_scope,reported_by,assigned_to,assignment_group,created_at,acknowledged_at,resolved_at,closed_at,resolution_time_minutes,sla_breached,is_major_incident
ebab654c-d944-491f-8ce9-577fd5fd9fd0,INC0000127,Partial outage - Unknown CI,Partial outage detected on infrastructure. Impact: availability related issue affecting service availability.,low,P4,resolved,,,Availability,Partial outage,widespread,Daniel Harris,Laura Clark,Platform Engineering,2025-08-13 12:32:13,2025-08-13 14:13:13,2025-08-13 17:16:13,,284,true,false
73017a2c-6b6d-453d-a969-6cded947ac5b,INC0000128,Partial outage - mongodb-dr-0064,Partial outage detected on mongodb-dr-0064. Impact: availability related issue affecting service availability.,high,P2,resolved,4af68ae3-dc8d-4c1e-92a6-8e0444f351b0,0b86f888-18fa-41d7-9f06-8e24157e707a,Availability,Partial outage,localized,Robert Taylor,Michael Chen,Cloud Infrastructure,2025-11-09 11:39:56,2025-11-09 12:35:56,2025-11-09 13:01:56,,82,false,false
cf5ad49f-b50c-4ed0-8680-f3b79c0594a5,INC0000129,Configuration error - firewall-prod-0278,Configuration error detected on firewall-prod-0278. Impact: application related issue affecting service availability.,high,P2,closed,bdea531e-97cf-4ef1-8a63-a5b3a2e3e0a8,0b86f888-18fa-41d7-9f06-8e24157e707a,Application,Configuration error,limited,James Brown,Amanda White,Application Support,2026-01-05 17:20:10,2026-01-05 17:37:10,2026-01-05 23:51:10,2026-01-07 13:51:10,391,false,false
9174d5c2-a618-4acd-874c-46035c553694,INC0000130,Vulnerability detected - mongodb-stag-0052,Vulnerability detected detected on mongodb-stag-0052. Impact: security related issue affecting service availability.,medium,P3,closed,e2d9e46d-b154-4b8e-b9cf-825f10f0496f,,Security,Vulnerability detected,limited,Michelle Robinson,Michael Chen,Network Operations,2025-10-11 11:41:37,2025-10-11 12:59:37,2025-10-11 15:57:37,2025-10-12 16:57:37,256,true,false
fba635a7-77e8-4351-98fe-1b5262ebf9d7,INC0000131,Backup failure - Unknown CI,Backup failure detected on infrastructure. Impact: data related issue affecting service availability.,low,P4,closed,,,Data,Backup failure,limited,Daniel Harris,Jessica Garcia,Data Engineering,2025-12-19 06:15:08,2025-12-19 06:51:08,2025-12-19 09:45:08,2025-12-19 11:45:08,210,false,false
816ac442-5fdb-433e-9c2d-7cb553f170fe,INC0000132,DNS resolution failure - payment-deve-0119,DNS resolution failure detected on payment-deve-0119. Impact: network related issue affecting service availability.,low,P4,resolved,81199b18-9e70-4cb1-9c73-46f498479de1,,Network,DNS resolution failure,widespread,Amanda White,Christopher Lee,Database Operations,2025-11-27 01:16:21,2025-11-27 02:22:21,2025-11-27 06:19:21,,303,true,false
5df595f9-3c0d-46ca-b835-4896253e986c,INC0000133,High latency - docker-host-prod-0251,High latency detected on docker-host-prod-0251. Impact: performance related issue affecting service availability.,low,P4,closed,cddd8cab-fc62-4dba-97c6-d8188fa95cd4,,Performance,High latency,localized,Laura Clark,Jennifer Martinez,Platform Engineering,2026-01-02 20:54:31,2026-01-02 21:09:31,2026-01-02 22:21:31,2026-01-04 00:21:31,87,false,false
4f52c029-cc85-49e4-981a-2eecbe42d729,INC0000134,Vulnerability detected - appservice-deve-0019,Vulnerability detected detected on appservice-deve-0019. Impact: security related issue affecting service availability.,low,P4,resolved,7cb7d7d9-1844-4003-b179-f7da16e1749d,,Security,Vulnerability detected,widespread,Robert Taylor,James Brown,Data Engineering,2025-10-26 08:23:24,2025-10-26 09:44:24,2025-10-26 12:06:24,,223,false,false
904626ae-4a41-4a45-81c9-96ab62f81910,INC0000135,Certificate expired - lambda-deve-0248,Certificate expired detected on lambda-deve-0248. Impact: security related issue affecting service availability.,low,P4,closed,96a58197-b97d-4547-86cf-14bfbd5c5988,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Security,Certificate expired,widespread,Emily Davis,Michelle Robinson,Cloud Infrastructure,2025-12-14 08:00:27,2025-12-14 09:54:27,2025-12-14 14:33:27,2025-12-16 13:33:27,393,false,false
e992f8c2-bf8a-4563-870f-d5f409540ea2,INC0000136,Service down - docker-host-stag-0225,Service down detected on docker-host-stag-0225. Impact: availability related issue affecting service availability.,medium,P3,closed,4b083293-f042-4d73-9ff4-8b93c27cc574,eab1fa5b-ffa4-4067-bcce-6ce998814034,Availability,Service down,widespread,Laura Clark,David Wilson,Data Engineering,2025-09-02 13:13:47,2025-09-02 15:11:47,2025-09-02 17:05:47,2025-09-04 01:05:47,232,true,false
1569a0e6-094f-4dea-a5ef-eba7cadff991,INC0000137,Resource exhaustion - Unknown CI,Resource exhaustion detected on infrastructure. Impact: performance related issue affecting service availability.,medium,P3,open,,,Performance,Resource exhaustion,localized,Christopher Lee,Jessica Garcia,Customer Experience,2026-01-24 21:40:42,,,,,false,false
2d945be7-04de-4f7f-a71a-d480883d2d2c,INC0000138,Packet loss - mysql-prod-0191,Packet loss detected on mysql-prod-0191. Impact: network related issue affecting service availability.,low,P4,in_progress,5c57a0dc-cc93-490f-91fc-639c68aba9f1,80527c4d-716a-4966-9c08-859ddc506570,Network,Packet loss,limited,Kevin Thompson,James Brown,Application Support,2025-12-15 09:49:03,2025-12-15 10:26:03,,,,false,false
fa19f349-5019-41e1-882c-3d116acefd22,INC0000139,Partial outage - proxy-deve-0243,Partial outage detected on proxy-deve-0243. Impact: availability related issue affecting service availability.,low,P4,closed,c8439fc7-e06c-4ff5-bb91-8cc117e3cc97,,Availability,Partial outage,limited,Michael Chen,John Smith,Security Operations,2025-08-06 23:22:28,2025-08-07 00:20:28,2025-08-07 01:08:28,2025-08-07 11:08:28,106,false,false
abc77d6e-7e2b-4df0-8bcc-3675cad4cd9e,INC0000140,Resource exhaustion - s3-prod-0032,Resource exhaustion detected on s3-prod-0032. Impact: performance related issue affecting service availability.,low,P4,in_progress,f303daa9-7e8b-4613-ba94-4914a48a7d31,f9c1269b-0495-436f-b7f9-ba6e77ec6bda,Performance,Resource exhaustion,widespread,Michael Chen,Jessica Garcia,Data Engineering,2026-01-11 04:52:20,2026-01-11 06:13:20,,,,false,false
aaf06410-16c6-4610-9be7-0c9afd9a8150,INC0000141,High latency - proxy-prod-0219,High latency detected on proxy-prod-0219. Impact: performance related issue affecting service availability.,low,P4,resolved,2ce49ea2-8ac7-486e-8e33-2382e6ddf64c,,Performance,High latency,limited,Robert Taylor,James Brown,Cloud Infrastructure,2025-12-31 22:56:23,2025-12-31 23:48:23,2026-01-01 04:30:23,,334,true,false
854500ac-c38a-451c-bf70-94fd861e7a59,INC0000142,Connectivity issues - redis-stag-0289,Connectivity issues detected on redis-stag-0289. Impact: availability related issue affecting service availability.,medium,P3,in_progress,1dd2b811-7f10-4922-ae6c-1a4153ea5bde,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Availability,Connectivity issues,localized,Daniel Harris,Christopher Lee,Customer Experience,2025-08-30 16:25:15,2025-08-30 18:12:15,,,,false,false
e39d1c60-2472-405b-961f-229bef3f6a90,INC0000143,Brute force attempt - mongodb-deve-0002,Brute force attempt detected on mongodb-deve-0002. Impact: security related issue affecting service availability.,low,P4,closed,96efae68-2104-4c97-a2d1-12454065d356,,Security,Brute force attempt,widespread,David Wilson,Lisa Anderson,SRE,2025-10-02 19:41:17,2025-10-02 19:57:17,2025-10-03 02:47:17,2025-10-04 18:47:17,426,true,false
901717cf-bd83-42c6-b4cb-45ae0b092679,INC0000144,High latency - vpn-test-0226,High latency detected on vpn-test-0226. Impact: performance related issue affecting service availability.,low,P4,resolved,0659d065-d6ea-45a3-894b-454ae8379ffd,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Performance,High latency,localized,Emily Davis,Jennifer Martinez,Data Engineering,2025-11-21 04:58:53,2025-11-21 05:44:53,2025-11-21 07:47:53,,169,true,false
de19bce8-8514-477b-85d4-e38cd14b3426,INC0000145,Configuration error - kafka-test-0268,Configuration error detected on kafka-test-0268. Impact: application related issue affecting service availability.,medium,P3,closed,09a0cca0-0efc-481e-845a-220d6a80ae85,9fee8601-d9ae-4a80-8221-605196634a7b,Application,Configuration error,widespread,Lisa Anderson,Robert Taylor,Database Operations,2025-10-25 07:07:46,2025-10-25 07:22:46,2025-10-25 14:54:46,2025-10-27 05:54:46,467,true,false
831c7f6e-5635-4442-a0ba-47ee1b4c1f16,INC0000146,Backup failure - dns-test-0286,Backup failure detected on dns-test-0286. Impact: data related issue affecting service availability.,low,P4,closed,436f3d64-ef8c-40c3-9341-3d7ed7f0cd15,0ab6f5c5-ff64-4df7-9fb8-1a2df130551f,Data,Backup failure,limited,Kevin Thompson,Jessica Garcia,DevOps,2025-11-24 11:32:59,2025-11-24 12:21:59,2025-11-24 13:18:59,2025-11-24 15:18:59,106,false,false
d7588f2e-ad7a-4bb1-887f-8b99788e54d6,INC0000147,Failover triggered - switch-stag-0006,Failover triggered detected on switch-stag-0006. Impact: availability related issue affecting service availability.,medium,P3,closed,7ab713f5-2f7a-4a55-995b-ea60ec06292d,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Availability,Failover triggered,widespread,Amanda White,Christopher Lee,Cloud Infrastructure,2025-09-24 03:54:12,2025-09-24 04:45:12,2025-09-24 08:38:12,2025-09-24 21:38:12,284,false,false
5a9fab31-5452-4384-b98a-3cd81068161a,INC0000148,DNS resolution failure - elasticsearch-deve-0018,DNS resolution failure detected on elasticsearch-deve-0018. Impact: network related issue affecting service availability.,low,P4,closed,10a9a8fb-ebd3-41b3-a2df-a14fa18ed7d8,,Network,DNS resolution failure,widespread,Robert Taylor,Robert Taylor,Platform Engineering,2026-01-16 21:49:06,2026-01-16 23:16:06,2026-01-17 02:09:06,2026-01-18 04:09:06,260,true,false
9a2b36f2-2385-495a-84e8-7cc60a46db36,INC0000149,Configuration error - Unknown CI,Configuration error detected on infrastructure. Impact: application related issue affecting service availability.,low,P4,closed,,,Application,Configuration error,localized,Emily Davis,Sarah Johnson,Application Support,2026-01-13 04:21:17,2026-01-13 05:28:17,2026-01-13 06:04:17,2026-01-14 13:04:17,103,false,false
a471f709-bfb2-4910-9cfc-bf8f86eb6eb7,INC0000150,Partial outage - kafka-prod-0068,Partial outage detected on kafka-prod-0068. Impact: availability related issue affecting service availability.,critical,P1,closed,84de2734-7345-47b4-bf3a-48f973b7af21,9e0f8d3a-b07a-4be3-8cea-977f89543359,Availability,Partial outage,widespread,Kevin Thompson,Sarah Johnson,Application Support,2025-08-26 03:05:02,2025-08-26 04:56:02,2025-08-26 10:33:02,2025-08-26 18:33:02,448,true,true
55baea29-1334-4d7f-b0b2-4674e2eb5a77,INC0000151,Service down - s3-dr-0163,Service down detected on s3-dr-0163. Impact: availability related issue affecting service availability.,medium,P3,closed,a3c3fbec-1c94-4e37-af94-c35482bf8f21,fa8b3d62-d044-4c49-8ca7-4efaa127c730,Availability,Service down,widespread,Daniel Harris,Michelle Robinson,Platform Engineering,2025-09-17 09:10:27,2025-09-17 10:47:27,2025-09-17 12:32:27,2025-09-18 22:32:27,202,false,false
7c8a1c2e-64ad-418e-8bf2-dca80fa6fdf9,INC0000152,Packet loss - haproxy-test-0043,Packet loss detected on haproxy-test-0043. Impact: network related issue affecting service availability.,high,P2,closed,6a84a1e9-55b6-4960-a0fc-54e5b1330352,5dde88a6-aa1b-4250-9502-369757c5ad99,Network,Packet loss,widespread,Michelle Robinson,Lisa Anderson,Platform Engineering,2025-09-18 03:57:05,2025-09-18 04:07:05,2025-09-18 06:33:05,2025-09-19 21:33:05,156,false,false
ee26e4e5-b622-4e9b-99b5-396c71eb89b3,INC0000153,Timeout errors - postgres-prod-0045,Timeout errors detected on postgres-prod-0045. Impact: performance related issue affecting service availability.,medium,P3,closed,91d96b61-2aaa-4db9-a0a9-6442be0f71e7,,Performance,Timeout errors,widespread,Michael Chen,Lisa Anderson,Application Support,2025-12-27 04:39:55,2025-12-27 04:55:55,2025-12-27 05:53:55,2025-12-27 11:53:55,74,false,false
394c9bfe-fd34-42c5-b6e4-f7a6ba3a87a8,INC0000154,Service down - lambda-test-0192,Service down detected on lambda-test-0192. Impact: availability related issue affecting service availability.,medium,P3,closed,9afb888c-a5ad-411b-be47-dae081d205ff,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Availability,Service down,limited,James Brown,David Wilson,Security Operations,2025-11-29 14:46:00,2025-11-29 16:43:00,2025-11-29 21:11:00,2025-11-30 13:11:00,385,true,false
791474ab-db28-44ae-a392-328a53e4acea,INC0000155,Connectivity issues - router-prod-0162,Connectivity issues detected on router-prod-0162. Impact: availability related issue affecting service availability.,high,P2,closed,11e25686-a67e-41ef-b460-f7ff4a084cf2,9e0f8d3a-b07a-4be3-8cea-977f89543359,Availability,Connectivity issues,widespread,Lisa Anderson,Amanda White,Security Operations,2025-11-17 20:02:05,2025-11-17 21:53:05,2025-11-17 21:53:05,2025-11-18 15:53:05,111,false,false
5d908c8a-c912-4448-b007-68058ca41356,INC0000156,Backup failure - alb-prod-0179,Backup failure detected on alb-prod-0179. Impact: data related issue affecting service availability.,low,P4,resolved,df214f35-3069-42a1-8440-3b6227ca4637,eab1fa5b-ffa4-4067-bcce-6ce998814034,Data,Backup failure,localized,Lisa Anderson,Sarah Johnson,Customer Experience,2026-01-16 06:51:04,2026-01-16 07:53:04,2026-01-16 14:10:04,,439,true,false
95c996e2-6c35-4281-bc08-ba531e453837,INC0000157,Failover triggered - s3-dr-0148,Failover triggered detected on s3-dr-0148. Impact: availability related issue affecting service availability.,medium,P3,closed,220235ac-1664-4bf4-ab9a-3a5e780fff50,,Availability,Failover triggered,localized,Robert Taylor,Michael Chen,Data Engineering,2025-09-27 00:15:58,2025-09-27 01:49:58,2025-09-27 04:47:58,2025-09-28 16:47:58,272,true,false
e4400b20-6505-4ec2-888c-2be7a18d3581,INC0000158,Backup failure - cloudfunction-stag-0060,Backup failure detected on cloudfunction-stag-0060. Impact: data related issue affecting service availability.,low,P4,resolved,e24ecfcc-6f9f-490e-9281-595c7952c66a,5dde88a6-aa1b-4250-9502-369757c5ad99,Data,Backup failure,limited,David Wilson,Kevin Thompson,Customer Experience,2025-12-15 11:46:36,2025-12-15 13:11:36,2025-12-15 13:36:36,,110,false,false
2ff32ae2-9598-4c13-adf9-bdd88f78a68b,INC0000159,Application crash - nfs-test-0054,Application crash detected on nfs-test-0054. Impact: application related issue affecting service availability.,medium,P3,closed,b3736eb9-b219-4e71-85b8-f6a773af7465,7fa559bc-2833-4dcf-ac5b-1e2401d09160,Application,Application crash,widespread,Michelle Robinson,Laura Clark,Application Support,2026-01-13 00:52:27,2026-01-13 02:48:27,2026-01-13 08:48:27,2026-01-13 09:48:27,476,false,false
a638fd9a-5cfc-4b08-90fc-2c9adc540721,INC0000160,Connectivity issues - auth-prod-0240,Connectivity issues detected on auth-prod-0240. Impact: availability related issue affecting service availability.,medium,P3,closed,cbc3c3b4-4680-439d-b3b5-c2edf6a42453,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Availability,Connectivity issues,localized,Kevin Thompson,Michelle Robinson,DevOps,2025-12-21 18:35:08,2025-12-21 20:16:08,2025-12-21 19:01:08,2025-12-23 00:01:08,26,false,false
50d4d837-ab64-4f2e-bc0b-4d68d852ef67,INC0000161,Thread deadlock - lambda-deve-0248,Thread deadlock detected on lambda-deve-0248. Impact: application related issue affecting service availability.,medium,P3,in_progress,96a58197-b97d-4547-86cf-14bfbd5c5988,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Application,Thread deadlock,widespread,Jennifer Martinez,Emily Davis,DevOps,2026-01-25 02:24:47,2026-01-25 03:07:47,,,,false,false
3f08781d-c1c7-44a6-8cc8-2be47042727d,INC0000162,Routing issues - inventory-deve-0084,Routing issues detected on inventory-deve-0084. Impact: network related issue affecting service availability.,medium,P3,resolved,22396410-1036-47d7-8867-30d3ce4dc70e,9e0f8d3a-b07a-4be3-8cea-977f89543359,Network,Routing issues,localized,James Brown,David Wilson,Database Operations,2025-12-13 17:51:56,2025-12-13 18:34:56,2025-12-14 01:39:56,,468,true,false
44cc434a-7c80-4290-b786-4a57577a9749,INC0000163,Slow response - cloudfunction-prod-0073,Slow response detected on cloudfunction-prod-0073. Impact: performance related issue affecting service availability.,low,P4,closed,e29547be-9452-480b-a757-30f4840a6bef,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Performance,Slow response,widespread,David Wilson,James Brown,Database Operations,2025-11-01 04:30:32,2025-11-01 05:25:32,2025-11-01 06:09:32,2025-11-02 12:09:32,99,false,false
f7b410e0-9090-4a4f-b0ec-f698188598b7,INC0000164,Partial outage - nfs-prod-0126,Partial outage detected on nfs-prod-0126. Impact: availability related issue affecting service availability.,medium,P3,open,226eb2c0-965c-41ff-89cb-f2ebde4dcd23,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Availability,Partial outage,limited,John Smith,Laura Clark,Database Operations,2025-09-13 08:01:38,,,,,false,false
259a2f80-a5d9-48d8-9e82-eb4d942b2833,INC0000165,Configuration error - ecs-instance-stag-0242,Configuration error detected on ecs-instance-stag-0242. Impact: application related issue affecting service availability.,medium,P3,resolved,edef77e3-a7d2-4de9-8701-041db8585df4,eab1fa5b-ffa4-4067-bcce-6ce998814034,Application,Configuration error,localized,Jennifer Martinez,Emily Davis,DevOps,2026-01-23 01:30:29,2026-01-23 03:21:29,2026-01-23 05:42:29,,252,true,false
3990c1da-4176-4b12-8cce-d32fa15fb8e9,INC0000166,Failover triggered - api-test-0145,Failover triggered detected on api-test-0145. Impact: availability related issue affecting service availability.,high,P2,closed,229c28c0-a0ba-47c7-81bb-999769580c0f,0b86f888-18fa-41d7-9f06-8e24157e707a,Availability,Failover triggered,widespread,Jessica Garcia,Laura Clark,Customer Experience,2026-01-24 03:16:00,2026-01-24 04:37:00,2026-01-24 06:52:00,2026-01-25 17:52:00,216,false,false
669c0258-c15f-4ad7-b5ea-d8ba09b98bda,INC0000167,Partial outage - mongodb-prod-0175,Partial outage detected on mongodb-prod-0175. Impact: availability related issue affecting service availability.,critical,P1,closed,15ec5d06-931e-4eba-a23f-bb1d2c2f334d,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Availability,Partial outage,widespread,Jennifer Martinez,David Wilson,SRE,2025-12-10 11:51:56,2025-12-10 13:14:56,2025-12-10 17:12:56,2025-12-11 19:12:56,321,true,true
88c9207a-6bc2-4c31-ab2d-96b50e9c3efa,INC0000168,Brute force attempt - analytics-stag-0218,Brute force attempt detected on analytics-stag-0218. Impact: security related issue affecting service availability.,medium,P3,resolved,43678587-66aa-41ec-ab2a-b9478c447b9e,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Security,Brute force attempt,localized,Laura Clark,Sarah Johnson,Security Operations,2025-09-11 22:10:58,2025-09-11 22:54:58,2025-09-12 01:43:58,,213,false,false
79c9ac8b-4937-43da-9ff1-76788fc72d08,INC0000169,Failover triggered - haproxy-prod-0055,Failover triggered detected on haproxy-prod-0055. Impact: availability related issue affecting service availability.,low,P4,resolved,5856c89b-8778-4534-a29c-7487b60e9fa8,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Availability,Failover triggered,localized,Emily Davis,Daniel Harris,Platform Engineering,2025-12-01 14:48:59,2025-12-01 15:37:59,2025-12-01 20:54:59,,366,false,false
d2352076-b739-4295-89c5-74df6927084f,INC0000170,Routing issues - switch-stag-0006,Routing issues detected on switch-stag-0006. Impact: network related issue affecting service availability.,high,P2,in_progress,7ab713f5-2f7a-4a55-995b-ea60ec06292d,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Network,Routing issues,limited,Michelle Robinson,Sarah Johnson,Security Operations,2025-12-07 11:36:45,2025-12-07 13:06:45,,,,false,false
1da7efc9-0a38-4065-87d3-79da8a0f3220,INC0000171,Resource exhaustion - proxy-deve-0243,Resource exhaustion detected on proxy-deve-0243. Impact: performance related issue affecting service availability.,medium,P3,closed,c8439fc7-e06c-4ff5-bb91-8cc117e3cc97,,Performance,Resource exhaustion,limited,Daniel Harris,Michael Chen,Database Operations,2025-10-29 07:17:14,2025-10-29 08:08:14,2025-10-29 08:29:14,2025-10-29 20:29:14,72,false,false
093ab08b-3112-4e8d-b4d2-e56fa30a20ff,INC0000172,Thread deadlock - memcached-stag-0233,Thread deadlock detected on memcached-stag-0233. Impact: application related issue affecting service availability.,critical,P1,closed,3182cd1e-ab3b-4864-acab-ae2b5c566e4b,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Application,Thread deadlock,widespread,Laura Clark,Kevin Thompson,Application Support,2025-11-23 13:34:30,2025-11-23 14:38:30,2025-11-23 16:13:30,2025-11-23 19:13:30,159,false,true
f7bc36eb-e743-4d69-927f-d3f07a9472a4,INC0000173,Backup failure - activemq-stag-0013,Backup failure detected on activemq-stag-0013. Impact: data related issue affecting service availability.,medium,P3,resolved,0379392c-03c1-4954-825f-fc3a305deaeb,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Data,Backup failure,limited,Michelle Robinson,John Smith,SRE,2025-12-20 21:32:15,2025-12-20 21:59:15,2025-12-21 00:17:15,,165,false,false
f02bb460-a5e9-4632-8be3-c6b3de8b7973,INC0000174,DNS resolution failure - appservice-deve-0019,DNS resolution failure detected on appservice-deve-0019. Impact: network related issue affecting service availability.,medium,P3,closed,7cb7d7d9-1844-4003-b179-f7da16e1749d,,Network,DNS resolution failure,localized,Emily Davis,David Wilson,Database Operations,2025-12-19 02:14:00,2025-12-19 02:50:00,2025-12-19 03:58:00,2025-12-19 09:58:00,104,false,false
110fa7f9-8a8c-48fa-9995-6f4a78149e76,INC0000175,Vulnerability detected - Unknown CI,Vulnerability detected detected on infrastructure. Impact: security related issue affecting service availability.,low,P4,resolved,,,Security,Vulnerability detected,localized,Kevin Thompson,Sarah Johnson,Cloud Infrastructure,2026-01-28 10:16:51,2026-01-28 10:52:51,2026-01-28 17:33:51,,437,true,false
c2e3ff1e-53c8-4e5e-bb33-7c37215313cf,INC0000176,DNS resolution failure - dns-test-0041,DNS resolution failure detected on dns-test-0041. Impact: network related issue affecting service availability.,medium,P3,open,2ba8a87b-7973-45b2-a13f-47faa763d4ec,7f62fecd-2388-45ac-b906-de6be5343086,Network,DNS resolution failure,localized,Amanda White,Michelle Robinson,DevOps,2025-10-30 10:59:26,,,,,false,false
13cb743c-8c76-4f23-8885-935f44f440b0,INC0000177,Unauthorized access - payment-stag-0222,Unauthorized access detected on payment-stag-0222. Impact: security related issue affecting service availability.,critical,P1,closed,e8a6fbf5-f04a-43fd-a22b-80345cc2762f,0b86f888-18fa-41d7-9f06-8e24157e707a,Security,Unauthorized access,localized,Jennifer Martinez,Sarah Johnson,Application Support,2025-09-02 18:47:07,2025-09-02 20:05:07,2025-09-02 21:15:07,2025-09-03 17:15:07,148,false,false
87152a08-27cb-44e0-9822-9cda9c8a45c6,INC0000178,Certificate expired - s3-test-0024,Certificate expired detected on s3-test-0024. Impact: security related issue affecting service availability.,medium,P3,closed,532a948e-78e9-4396-b121-35c45f48c2ee,e62f6318-4753-4bd5-8bd7-54a1f6528b9b,Security,Certificate expired,limited,John Smith,Michelle Robinson,Network Operations,2026-01-06 02:19:22,2026-01-06 02:47:22,2026-01-06 08:21:22,2026-01-07 03:21:22,362,true,false
e5071182-9bf4-4c13-b827-8442daf1dfbc,INC0000179,Connectivity issues - s3-dr-0163,Connectivity issues detected on s3-dr-0163. Impact: availability related issue affecting service availability.,critical,P1,resolved,a3c3fbec-1c94-4e37-af94-c35482bf8f21,fa8b3d62-d044-4c49-8ca7-4efaa127c730,Availability,Connectivity issues,localized,Christopher Lee,Jennifer Martinez,Cloud Infrastructure,2025-08-28 19:51:57,2025-08-28 20:24:57,2025-08-28 20:15:57,,24,false,false
f9d0d2b3-1af4-4e33-af12-6fee21f38cc6,INC0000180,Storage full - activemq-prod-0169,Storage full detected on activemq-prod-0169. Impact: data related issue affecting service availability.,low,P4,closed,b851b00b-7cc0-42d9-a5bf-af72afbe7551,fa8b3d62-d044-4c49-8ca7-4efaa127c730,Data,Storage full,limited,Christopher Lee,Christopher Lee,Application Support,2025-12-21 01:58:20,2025-12-21 03:03:20,2025-12-21 06:58:20,2025-12-21 07:58:20,300,false,false
d9f0ccff-98b2-44e0-8ce2-ed72f07ab7c4,INC0000181,Configuration error - blob-stag-0088,Configuration error detected on blob-stag-0088. Impact: application related issue affecting service availability.,low,P4,in_progress,587e6082-6f52-46aa-9362-188335e0ee2f,e62f6318-4753-4bd5-8bd7-54a1f6528b9b,Application,Configuration error,limited,Sarah Johnson,Michael Chen,SRE,2026-01-24 02:00:34,2026-01-24 02:37:34,,,,false,false
b820b754-b252-4ef3-a40e-b48fe443c6c4,INC0000182,Connectivity issues - router-prod-0162,Connectivity issues detected on router-prod-0162. Impact: availability related issue affecting service availability.,medium,P3,resolved,11e25686-a67e-41ef-b460-f7ff4a084cf2,9e0f8d3a-b07a-4be3-8cea-977f89543359,Availability,Connectivity issues,localized,Lisa Anderson,Jessica Garcia,Customer Experience,2025-11-28 04:49:28,2025-11-28 04:57:28,2025-11-28 06:23:28,,94,false,false
ac417aa9-ef41-44aa-8228-7a4fa23236c4,INC0000183,Timeout errors - ceph-test-0252,Timeout errors detected on ceph-test-0252. Impact: performance related issue affecting service availability.,medium,P3,closed,bf60767a-9e9d-428d-9890-7b7fbaef4e02,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Performance,Timeout errors,localized,Emily Davis,Emily Davis,DevOps,2025-10-04 01:28:17,2025-10-04 02:41:17,2025-10-04 02:50:17,2025-10-05 03:50:17,82,false,false
432306fe-7368-4d98-93c4-d2574ae3a328,INC0000184,Bandwidth saturation - varnish-prod-0082,Bandwidth saturation detected on varnish-prod-0082. Impact: network related issue affecting service availability.,medium,P3,closed,341e3d74-6345-4aa2-9ed5-4014c04af43a,,Network,Bandwidth saturation,limited,Robert Taylor,Christopher Lee,Application Support,2025-11-15 07:50:06,2025-11-15 08:47:06,2025-11-15 11:05:06,2025-11-16 01:05:06,195,false,false
73fe28be-5cea-403c-a2b6-34a5ac70d4f2,INC0000185,Thread deadlock - redis-deve-0273,Thread deadlock detected on redis-deve-0273. Impact: application related issue affecting service availability.,low,P4,closed,cfd41bac-b919-4e60-8b96-f33b99ec0749,0b86f888-18fa-41d7-9f06-8e24157e707a,Application,Thread deadlock,limited,Amanda White,Kevin Thompson,Database Operations,2025-11-12 20:00:12,2025-11-12 21:54:12,2025-11-12 23:41:12,2025-11-14 07:41:12,221,false,false
40d0dfd5-6b23-48f2-a9e4-0bdbf65d3f70,INC0000186,Unauthorized access - app-stag-0172,Unauthorized access detected on app-stag-0172. Impact: security related issue affecting service availability.,low,P4,in_progress,be8068dd-2ddd-4788-a1ec-e795f8dfea6f,,Security,Unauthorized access,localized,Emily Davis,Daniel Harris,Customer Experience,2025-12-01 11:41:56,2025-12-01 12:08:56,,,,false,false
a72005ab-2ee6-4a21-ba49-3d64d5bf143f,INC0000187,Replication lag - redis-test-0115,Replication lag detected on redis-test-0115. Impact: data related issue affecting service availability.,low,P4,closed,fcb3133e-7dc2-4337-8ab0-479a3df85769,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Data,Replication lag,localized,Michelle Robinson,John Smith,Application Support,2025-09-09 10:00:23,2025-09-09 11:24:23,2025-09-09 14:32:23,2025-09-09 20:32:23,272,false,false
c0f1e0c0-bb5e-4d24-b12d-c6f75a6167e4,INC0000188,Configuration error - ecs-instance-prod-0190,Configuration error detected on ecs-instance-prod-0190. Impact: application related issue affecting service availability.,low,P4,in_progress,6e9a983c-e9f3-4256-b39d-107e3cce882d,,Application,Configuration error,localized,Daniel Harris,James Brown,Database Operations,2025-08-10 09:42:07,2025-08-10 11:40:07,,,,false,false
